# ccx tau_xx tau_yy tau_zz cp yplus
0.055545 -6.61622e-05 2.70097e-05 1.24402e-24 -0.421837 1.66512
0.0547426 -6.00967e-05 2.51323e-05 -1.89874e-24 -0.403904 1.59469
0.0539485 -5.82043e-05 2.43817e-05 -2.62581e-21 -0.382777 1.57661
0.0531616 -5.61137e-05 2.35699e-05 -2.65664e-21 -0.364717 1.55537
0.0523824 -5.45345e-05 2.29479e-05 -2.68716e-21 -0.347805 1.54039
0.0516105 -5.31392e-05 2.24044e-05 -4.42006e-29 -0.332321 1.5275
0.0508458 -5.19772e-05 2.19568e-05 6.68694e-25 -0.318005 1.51753
0.0500886 -5.10479e-05 2.16055e-05 -2.76406e-21 -0.304726 1.51061
0.0493383 -5.03617e-05 2.13751e-05 1.83671e-40 -0.292345 1.50717
0.0485952 -5.01505e-05 2.14261e-05 -2.80101e-21 -0.281072 1.51109
0.0478593 -5.1651e-05 2.20698e-05 8.54652e-26 -0.271734 1.53996
0.0471312 -5.35594e-05 2.28797e-05 -1.40681e-21 -0.255143 1.5703
0.0464128 -5.26622e-05 2.2829e-05 -2.83835e-21 -0.234798 1.55937
0.045703 -5.00737e-05 2.18916e-05 1.75529e-25 -0.222182 1.52784
0.0450006 -4.90401e-05 2.1454e-05 2.91068e-21 -0.208431 1.51831
0.0443053 -4.7845e-05 2.09745e-05 -3.59668e-25 -0.196202 1.50613
0.0436171 -4.69027e-05 2.05962e-05 1.48591e-21 -0.184683 1.49748
0.042936 -4.60919e-05 2.02765e-05 -7.31468e-25 -0.173972 1.49067
0.0422619 -4.54414e-05 2.00267e-05 7.38617e-25 -0.163929 1.48622
0.0415947 -4.49571e-05 1.98659e-05 1.5237e-21 -0.154596 1.48442
0.0409343 -4.47427e-05 1.98541e-05 9.18355e-41 -0.146064 1.48716
0.0402807 -4.50237e-05 2.01357e-05 1.53825e-21 -0.138417 1.49847
0.0396337 -4.72427e-05 2.10446e-05 -4.99585e-38 -0.132003 1.54035
0.0389949 -4.90389e-05 2.1874e-05 1.50884e-24 -0.116646 1.56832
0.0383657 -4.78941e-05 2.17432e-05 -1.5227e-24 -0.101065 1.5517
0.0377447 -4.57265e-05 2.09347e-05 -2.93874e-39 -0.0907689 1.52294
0.0371306 -4.48113e-05 2.05371e-05 -1.60162e-21 -0.0797711 1.51348
0.0365235 -4.38034e-05 2.01216e-05 -1.61873e-21 -0.0699438 1.50234
0.035923 -4.30294e-05 1.98035e-05 1.63529e-21 -0.0606791 1.49483
0.0353293 -4.23781e-05 1.95415e-05 -1.65049e-21 -0.0520336 1.48922
0.0347422 -4.18598e-05 1.93431e-05 -1.62744e-24 -0.0439424 1.48579
0.0341616 -4.15019e-05 1.9235e-05 1.64182e-24 -0.0364657 1.48519
0.0335876 -4.13699e-05 1.92485e-05 -1.65213e-24 -0.0296032 1.48867
0.0330198 -4.15664e-05 1.9457e-05 1.69597e-21 -0.0233278 1.49831
0.0324585 -4.26816e-05 2.01166e-05 1.65335e-24 -0.0177571 1.52444
0.0319037 -4.55455e-05 2.12404e-05 -4.0178e-41 -0.0110636 1.57751
0.0313577 -4.60569e-05 2.17417e-05 -4.11423e-38 0.0058175 1.57993
0.0308208 -4.29568e-05 2.06532e-05 -1.73669e-21 0.0127361 1.5336
0.0302905 -4.24876e-05 2.04201e-05 -3.43881e-24 0.0222903 1.53037
0.0297666 -4.15552e-05 2.00338e-05 -3.56088e-21 0.0303279 1.51928
0.029249 -4.09737e-05 1.97909e-05 1.7568e-24 0.0380854 1.51409
0.0287379 -4.04604e-05 1.95848e-05 1.77497e-24 0.045271 1.51005
0.0282332 -4.00716e-05 1.94475e-05 -1.79129e-24 0.0519301 1.50826
0.0277346 -3.98069e-05 1.93821e-05 -1.849e-21 0.0580449 1.5088
0.0272421 -3.96924e-05 1.93922e-05 -1.05794e-37 0.0636464 1.51213
0.0267556 -3.97473e-05 1.94916e-05 -7.3282e-28 0.0687445 1.5187
0.0262752 -4.00502e-05 1.97429e-05 1.83412e-24 0.0733869 1.53023
0.0258007 -4.08794e-05 2.03113e-05 3.29035e-29 0.0775342 1.55205
0.0253319 -4.31273e-05 2.1273e-05 -9.34439e-22 0.081359 1.59828
0.0248706 -4.40907e-05 2.18191e-05 -2.93874e-39 0.0921927 1.61077
0.0244171 -4.28683e-05 2.15655e-05 -2.86986e-42 0.0974609 1.5956
0.0239699 -4.33238e-05 2.18721e-05 9.35502e-25 0.103844 1.6096
0.0235288 -4.37081e-05 2.21674e-05 9.59791e-22 0.109244 1.62262
0.0230938 -4.45156e-05 2.26648e-05 -9.62041e-22 0.114342 1.64331
0.0226647 -4.57126e-05 2.33753e-05 9.5919e-22 0.119094 1.67117
0.0222416 -4.74821e-05 2.4416e-05 -1.17549e-38 0.123678 1.70945
0.0218243 -5.01032e-05 2.59648e-05 -1.87348e-21 0.128299 1.76281
0.0214127 -5.40286e-05 2.82927e-05 -4.26628e-27 0.133426 1.83821
0.0210068 -5.98635e-05 3.18764e-05 2.93874e-39 0.139758 1.94441
0.0206064 -6.86239e-05 3.73941e-05 8.2735e-22 0.147916 2.09348
0.0202116 -8.15791e-05 4.53544e-05 7.65655e-22 0.159284 2.29512
0.0198222 -9.66681e-05 5.57527e-05 -5.87747e-39 0.183375 2.51883
0.0194382 -0.000112366 7.17662e-05 -6.19369e-22 0.217084 2.75152
0.0909477 -2.81674e-05 -2.93675e-06 -8.81638e-24 -0.454083 1.45438
0.10015 -2.57445e-05 -2.44036e-06 4.41534e-24 -0.411218 1.38565
0.109356 -2.65574e-05 -2.45126e-06 9.0474e-21 -0.402245 1.40334
0.118566 -2.76796e-05 -2.47691e-06 -4.41763e-24 -0.384924 1.42883
0.127784 -2.71478e-05 -2.00799e-06 -4.5164e-21 -0.397684 1.40668
0.13701 -2.53981e-05 -1.67519e-06 -4.53616e-21 -0.373368 1.35641
0.146239 -2.5877e-05 -1.62007e-06 2.32283e-38 -0.360267 1.36572
0.155472 -2.51824e-05 -1.33178e-06 -4.53616e-21 -0.357297 1.34219
0.16471 -2.41093e-05 -1.11361e-06 4.43447e-24 -0.338402 1.31005
0.173949 -2.36375e-05 -9.80539e-07 -2.27638e-21 -0.325877 1.29438
0.183191 -2.29535e-05 -8.73287e-07 4.55115e-21 -0.310487 1.27358
0.192433 -2.28651e-05 -8.62573e-07 -2.28322e-21 -0.294725 1.27007
0.201675 -2.28375e-05 -8.3403e-07 4.44261e-24 -0.285863 1.26796
0.210919 -2.26656e-05 -8.07616e-07 4.5483e-21 -0.275112 1.26213
0.220162 -2.26041e-05 -7.8936e-07 -2.27346e-21 -0.267381 1.2594
0.229406 -2.24925e-05 -7.74384e-07 2.27386e-21 -0.259687 1.2554
0.23865 -2.24578e-05 -7.71828e-07 2.22301e-24 -0.25323 1.25368
0.247894 -2.24963e-05 -7.81258e-07 4.55295e-21 -0.247705 1.25411
0.257137 -2.26661e-05 -7.94115e-07 -2.27648e-21 -0.243677 1.25815
0.266381 -2.26902e-05 -7.86337e-07 -2.22315e-24 -0.24216 1.25801
0.275625 -2.29267e-05 -7.94037e-07 -2.27423e-21 -0.238692 1.26381
0.28487 -2.28253e-05 -7.41162e-07 -8.29664e-38 -0.24159 1.25984
0.294115 -2.29361e-05 -7.31256e-07 -2.27675e-21 -0.236366 1.26211
0.30336 -2.27352e-05 -6.4331e-07 2.0663e-40 -0.241843 1.25522
0.312606 -2.26483e-05 -6.21839e-07 8.18807e-41 -0.234157 1.25212
0.321853 -2.24511e-05 -5.32471e-07 -2.22411e-24 -0.239593 1.24545
0.3311 -2.23114e-05 -5.13853e-07 4.4493e-24 -0.230755 1.241
0.340347 -2.21304e-05 -4.3277e-07 -2.22478e-24 -0.235632 1.23495
0.349595 -2.20097e-05 -4.20329e-07 -1.14048e-21 -0.226338 1.23115
0.358844 -2.18385e-05 -3.4551e-07 -1.2271e-29 -0.231053 1.22552
0.368092 -2.1731e-05 -3.39665e-07 1.14077e-21 -0.221463 1.22219
0.377341 -2.15983e-05 -2.71558e-07 1.13967e-21 -0.226135 1.21779
0.38659 -2.14877e-05 -2.70036e-07 1.1399e-21 -0.216805 1.21444
0.395839 -2.14205e-05 -2.13025e-07 -5.69956e-22 -0.221086 1.21204
0.405088 -2.1334e-05 -2.09317e-07 5.70041e-22 -0.212886 1.20941
0.414337 -2.12905e-05 -1.56144e-07 -5.70045e-22 -0.216791 1.2078
0.423587 -2.12027e-05 -1.4497e-07 -1.72192e-41 -0.209803 1.20516
0.432836 -2.11549e-05 -8.72193e-08 3.06408e-38 -0.213173 1.20353
0.442086 -2.09518e-05 -6.28815e-08 -6.56693e-39 -0.207369 1.19764
0.451335 -2.09216e-05 -9.64456e-09 -2.78445e-25 -0.208523 1.19666
0.460585 -2.06003e-05 2.7567e-08 7.15716e-23 -0.204716 1.18741
0.469835 -2.05659e-05 6.26703e-08 -8.70385e-27 -0.202151 1.18644
0.479084 -2.02841e-05 1.02282e-07 8.70471e-27 -0.200591 1.17836
0.488334 -2.02416e-05 1.21287e-07 -5.57782e-38 -0.195349 1.17725
0.497583 -2.00406e-05 1.5813e-07 1.72192e-41 -0.195536 1.17155
0.506833 -2.00622e-05 1.69671e-07 -5.70101e-22 -0.188905 1.17237
0.516082 -1.98407e-05 2.131e-07 -5.57288e-25 -0.191332 1.16615
0.525331 -1.99223e-05 2.18297e-07 5.57336e-25 -0.182689 1.16877
0.53458 -1.9678e-05 2.84743e-07 5.57358e-25 -0.188026 1.16203
0.543829 -1.95466e-05 2.85994e-07 -1.1149e-24 -0.177313 1.15845
0.553077 -1.94138e-05 3.55424e-07 1.14168e-21 -0.182148 1.15511
0.562325 -1.90777e-05 3.60443e-07 1.11522e-24 -0.172277 1.14548
0.571573 -1.90063e-05 4.1142e-07 1.56717e-29 -0.173469 1.14398
0.58082 -1.86762e-05 4.21647e-07 2.28341e-21 -0.166047 1.13453
0.590067 -1.85966e-05 4.52933e-07 -1.09585e-29 -0.163993 1.13275
0.599314 -1.83726e-05 4.66677e-07 -2.28504e-21 -0.158566 1.12651
0.60856 -1.82839e-05 4.90758e-07 2.28524e-21 -0.155093 1.12447
0.617806 -1.80881e-05 5.09035e-07 2.28547e-21 -0.15095 1.11913
0.627052 -1.79971e-05 5.34867e-07 -3.67342e-40 -0.146522 1.11709
0.636297 -1.77196e-05 5.61233e-07 -2.28594e-21 -0.143536 1.10935
0.645542 -1.7577e-05 5.8567e-07 2.23275e-24 -0.137189 1.10574
0.654786 -1.72178e-05 6.19398e-07 -2.23296e-24 -0.135008 1.09553
0.664029 -1.69782e-05 6.37761e-07 -2.28939e-21 -0.126274 1.08884
0.673271 -1.65596e-05 6.74306e-07 -2.28749e-21 -0.124063 1.0767
0.682512 -1.61986e-05 6.84558e-07 2.2346e-24 -0.113139 1.06595
0.691752 -1.56996e-05 7.17318e-07 9.18355e-41 -0.109893 1.05095
0.700991 -1.51691e-05 7.11163e-07 4.57939e-21 -0.0969174 1.03415
0.710229 -1.46164e-05 7.25716e-07 -3.14445e-37 -0.0912155 1.01663
0.719466 -1.39771e-05 6.925e-07 -4.5807e-21 -0.0767974 0.995046
0.728703 -1.35141e-05 6.74196e-07 4.58225e-21 -0.0678895 0.979378
0.73794 -1.3069e-05 6.31791e-07 4.58629e-21 -0.0536633 0.963616
0.747178 -1.25975e-05 5.8195e-07 4.25198e-37 -0.0442791 0.946439
0.756417 -1.24675e-05 5.34001e-07 -4.58472e-21 -0.0290015 0.94135
0.765657 -1.19402e-05 4.64273e-07 -4.4825e-24 -0.0230086 0.921146
0.774899 -1.21269e-05 3.96249e-07 -2.29568e-21 -0.00443802 0.926954
0.784144 -1.16947e-05 3.35401e-07 -4.59591e-21 -0.00493912 0.910053
0.79339 -1.18376e-05 1.99966e-07 1.15695e-21 0.0166023 0.912364
0.802638 -1.22478e-05 1.68027e-07 -4.48448e-24 0.0132785 0.927035
0.811887 -1.19187e-05 7.72189e-09 -1.58479e-29 0.0265669 0.910946
0.821136 -1.29064e-05 -7.52124e-08 -2.92696e-30 0.0302497 0.944721
0.830385 -1.25258e-05 -1.92644e-07 4.48421e-24 0.0288167 0.927985
0.839632 -1.32946e-05 -4.01121e-07 -8.96475e-24 0.0405727 0.949465
0.848877 -1.42414e-05 -5.12413e-07 4.48221e-24 0.0320752 0.978927
0.858117 -1.41908e-05 -6.96317e-07 -4.48126e-24 0.0329036 0.971773
0.867352 -1.53268e-05 -9.42664e-07 8.95842e-24 0.0318593 1.00214
0.876579 -1.63419e-05 -1.12878e-06 -4.47834e-24 0.0219759 1.02917
0.8858 -1.66207e-05 -1.33112e-06 4.4772e-24 0.0127436 1.03161
0.895011 -1.77403e-05 -1.64379e-06 9.15593e-21 0.00726274 1.0564
0.904212 -1.90203e-05 -1.92339e-06 4.47215e-24 -0.00969338 1.08602
0.913402 -2.00092e-05 -2.22321e-06 9.15731e-21 -0.0246855 1.10545
0.92258 -2.12613e-05 -2.57558e-06 9.15222e-21 -0.044264 1.12995
0.931746 -2.29942e-05 -3.0064e-06 9.14565e-21 -0.0653467 1.16435
0.940896 -2.48431e-05 -3.49665e-06 9.1368e-21 -0.0961989 1.19891
0.950034 -2.79879e-05 -4.03194e-06 9.12701e-21 -0.126123 1.26261
0.959165 -2.89485e-05 -4.33587e-06 -9.1223e-21 -0.187039 1.27827
0.968284 -3.38553e-05 -5.24998e-06 8.88635e-24 -0.203536 1.36662
0.977362 -3.75866e-05 -7.53131e-06 1.80498e-20 -0.31333 1.39998
0.986433 -8.30783e-05 -9.8633e-06 6.62685e-37 -0.27282 2.12375
0.99549 -4.95529e-05 1.01047e-05 -2.51113e-42 -1.27292 1.9922
0.0144265 -0.000126929 -9.19573e-05 1.17549e-38 -1.20508 4.01661
0.0149759 -0.000102171 -6.87004e-05 4.07135e-23 -1.12855 3.53924
0.0155818 -9.03142e-05 -5.86534e-05 -4.36994e-23 -1.10857 3.29014
0.0162498 -8.57772e-05 -5.36617e-05 1.83671e-40 -1.12686 3.17248
0.0169872 -9.58831e-05 -5.81303e-05 -5.13705e-40 -1.14211 3.3219
0.0178062 -0.000107986 -6.24324e-05 -2.1191e-38 -1.20478 3.48322
0.0187145 -0.000174561 -0.000105082 0 -1.16363 4.44071
0.0197831 -0.000174483 -7.53984e-05 -8.64365e-22 -1.92182 3.95664
0.0210318 -5.37583e-05 -1.17675e-05 -3.87393e-23 -1.45764 2.11114
0.0224127 -2.12458e-05 -9.27923e-07 -2.97527e-21 -1.3058 1.30248
0.0239445 -3.71341e-05 -7.76167e-06 4.24652e-23 -1.18214 1.74926
0.0256557 -2.8814e-05 -5.43035e-06 -2.93874e-39 -1.22819 1.48559
0.0275527 4.89613e-06 4.62046e-06 2.50268e-21 -1.09532 0.683675
0.0296324 7.53949e-06 4.08784e-06 3.67406e-23 -0.985905 0.789145
0.0319088 5.18563e-06 2.83721e-06 -3.37542e-23 -0.915618 0.652248
0.0343909 5.75732e-06 2.74795e-06 -3.60454e-39 -0.841277 0.678601
0.0370847 1.86649e-06 1.98198e-06 2.20405e-39 -0.763465 0.42711
0.0400015 -4.38282e-06 5.62346e-07 -3.40341e-21 -0.693396 0.565793
0.0431459 -1.07465e-05 -8.35846e-07 7.34684e-40 -0.638744 0.894723
0.0465258 -1.59198e-05 -1.94111e-06 -5.82915e-21 -0.600088 1.09221
0.0501596 -1.70033e-05 -2.03922e-06 -1.52462e-27 -0.576657 1.1271
0.0540751 -1.85563e-05 -2.27557e-06 -1.00241e-20 -0.535284 1.18002
0.0582714 -2.11818e-05 -2.79472e-06 9.176e-24 -0.51203 1.2643
0.0627244 -2.62607e-05 -3.77689e-06 -8.65095e-24 -0.481854 1.41185
0.0674384 -2.57042e-05 -3.22255e-06 -4.19747e-21 -0.504118 1.38927
0.0724882 -2.31819e-05 -2.66147e-06 -7.62939e-24 -0.460137 1.321
0.0778656 -2.50059e-05 -3.00071e-06 -5.96931e-39 -0.447998 1.37576
0.083483 -2.82137e-05 -3.52552e-06 6.9735e-24 -0.424202 1.46537
3.90869e-05 -5.04373e-06 -4.24522e-05 -6.07976e-22 0.891726 1.82883
0.000117261 -4.19653e-06 -3.60015e-05 3.90782e-23 0.88839 1.67807
0.000195435 -5.50728e-06 -4.14674e-05 -3.78832e-23 0.868661 1.80023
0.000273609 -6.3827e-06 -4.63206e-05 5.43075e-22 0.842276 1.90074
0.000351782 -8.78625e-06 -5.98745e-05 5.43279e-22 0.820117 2.16208
0.000467397 -1.25982e-05 -5.93893e-05 3.37515e-23 0.751082 2.20969
0.000622701 -1.16549e-05 -5.39578e-05 1.07322e-21 0.734521 2.10518
0.000780256 -1.31264e-05 -5.79661e-05 6.72029e-23 0.707715 2.18314
0.00093781 -1.48377e-05 -6.43385e-05 -3.22384e-23 0.674044 2.29978
0.00109536 -1.71905e-05 -7.31157e-05 1.46937e-39 0.634319 2.45153
0.00125292 -2.03986e-05 -8.39119e-05 8.75682e-22 0.582293 2.6274
0.00141047 -2.70191e-05 -0.000106962 -7.60157e-22 0.527345 2.97305
0.00160421 -3.8961e-05 -0.000118834 7.6716e-22 0.388817 3.22699
0.00188402 -4.17393e-05 -0.000101043 -1.60336e-27 0.253406 3.05232
0.00221373 -3.38125e-05 -7.67105e-05 8.96831e-44 0.286577 2.67362
0.00254343 -3.5025e-05 -7.48012e-05 2.93874e-39 0.264745 2.6585
0.00287314 -3.89982e-05 -8.10075e-05 1.69989e-21 0.227533 2.77883
0.00320284 -4.506e-05 -9.36412e-05 2.52328e-23 0.187264 2.99561
0.00354595 -5.10125e-05 -0.000100631 -2.05712e-38 0.100576 3.13736
0.00391987 -5.14874e-05 -9.40064e-05 1.58344e-21 0.0110708 3.06945
0.0043112 -4.98467e-05 -8.73834e-05 5.05716e-23 -0.00589882 2.98155
0.00470252 -5.49841e-05 -9.37385e-05 -4.78314e-23 -0.0482709 3.10873
0.00509385 -6.27437e-05 -0.000105424 2.40572e-26 -0.10619 3.31401
0.00548517 -7.28209e-05 -0.000120332 -3.98226e-23 -0.187256 3.56038
0.0058765 -9.12173e-05 -0.000149804 -1.0844e-21 -0.27861 3.99622
0.00629767 -0.000112094 -0.000164265 3.45259e-26 -0.531476 4.28917
0.0067961 -0.000110685 -0.000135362 -1.10241e-21 -0.791327 3.99261
0.00734195 -8.17876e-05 -9.20319e-05 4.14694e-23 -0.634735 3.36852
0.0078878 -7.41269e-05 -7.91894e-05 1.36774e-21 -0.624103 3.182
0.00843365 -7.94482e-05 -8.205e-05 6.14511e-27 -0.646748 3.28793
0.0089795 -8.86897e-05 -8.90381e-05 3.98122e-23 -0.688265 3.47282
0.00952535 -0.000115338 -0.000117403 3.50134e-23 -0.705437 4.01038
0.0101069 -0.00011816 -0.000109231 -3.52644e-23 -0.999154 3.92285
0.010728 -9.06307e-05 -7.7098e-05 -2.61738e-21 -0.916876 3.3929
0.011353 -7.76694e-05 -6.28449e-05 -1.4049e-21 -0.883203 3.13688
0.0119779 -7.73363e-05 -6.02526e-05 -1.46483e-21 -0.893831 3.13721
0.0126029 -8.58435e-05 -6.55651e-05 -4.22933e-23 -0.906438 3.32524
0.0132279 -9.64581e-05 -7.19441e-05 1.20549e-21 -0.942274 3.54372
0.0138528 -0.00012606 -9.6013e-05 -1.05203e-21 -0.9527 4.11415
3.43877e-05 4.39077e-07 -4.19882e-05 -3.47141e-22 0.948088 1.76195
0.000102724 1.00878e-06 -2.76218e-05 4.57013e-23 0.959818 1.5278
0.000170147 1.00202e-06 -2.32493e-05 2.49791e-27 0.974533 1.49151
0.000236615 8.81382e-07 -1.85702e-05 -9.52472e-23 0.983918 1.41226
0.00030218 7.69825e-07 -1.52869e-05 4.82704e-23 0.991955 1.35127
0.000368519 6.91729e-07 -1.28691e-05 -7.86082e-22 0.997577 1.30161
0.000463739 7.26268e-07 -9.57192e-06 -8.5431e-22 1.00502 1.13859
0.000586099 2.66511e-07 -4.77032e-06 9.19371e-22 1.00699 0.836306
0.00070737 -1.7083e-07 -1.71388e-06 -8.81621e-39 1.00804 0.516516
0.000827497 -5.40724e-07 1.39268e-06 5.84452e-23 1.00743 0.498142
0.0009465 -9.86031e-07 3.68884e-06 7.98079e-22 1.00646 0.836197
0.00106445 -1.49275e-06 6.40393e-06 -2.02956e-38 1.00447 1.13918
0.00118136 -2.14699e-06 9.32783e-06 6.69146e-22 1.0011 1.42065
0.00129723 -3.03671e-06 1.26327e-05 5.80368e-22 0.996321 1.70744
0.00141208 -4.34555e-06 1.62381e-05 -4.90315e-22 0.989338 1.99588
0.00152693 -5.11791e-06 2.24863e-05 -4.16715e-22 0.980888 2.41103
0.00169757 -7.14662e-06 2.53307e-05 -5.87747e-39 0.958607 2.40253
0.00192227 -8.67148e-06 2.38801e-05 4.04914e-22 0.950626 2.41929
0.00214456 -9.99675e-06 2.46197e-05 2.51204e-23 0.941985 2.5309
0.00236445 -1.11562e-05 2.6301e-05 9.36722e-39 0.931693 2.68405
0.00258197 -1.22637e-05 2.83058e-05 4.54958e-27 0.920414 2.85079
0.00279715 -1.34182e-05 3.05493e-05 -3.05958e-22 0.907963 3.02807
0.00301001 -1.47135e-05 3.30686e-05 -5.51298e-27 0.894028 3.21859
0.00322058 -1.6361e-05 3.58306e-05 -6.82412e-27 0.877945 3.42094
0.00342886 -1.77986e-05 4.05128e-05 -1.39075e-23 0.860809 3.69754
0.00365681 -1.93846e-05 4.35703e-05 2.87903e-23 0.82749 3.68948
0.0039069 -2.042e-05 4.15568e-05 -1.94514e-28 0.814247 3.67066
0.00415709 -2.14532e-05 4.08252e-05 2.08964e-22 0.802734 3.72151
0.00440487 -2.2601e-05 4.14625e-05 -1.97802e-22 0.788289 3.82401
0.00465029 -2.38563e-05 4.2785e-05 -1.23665e-23 0.772141 3.95332
0.00489334 -2.52375e-05 4.45765e-05 1.46937e-39 0.754485 4.10123
0.00513407 -2.67928e-05 4.67864e-05 -1.70963e-22 0.734859 4.26647
0.00537249 -2.8604e-05 4.94298e-05 -1.46937e-39 0.712673 4.45066
0.00560862 -3.08321e-05 5.26315e-05 -1.46937e-39 0.687049 4.66088
0.00584248 -3.39373e-05 5.6454e-05 -1.38571e-22 0.655744 4.90331
0.0060741 -3.74091e-05 6.3331e-05 1.24209e-22 0.618834 5.25011
0.00632355 -4.24955e-05 7.28526e-05 -1.24196e-22 0.544761 5.25777
0.00661374 -4.96719e-05 7.44927e-05 0 0.488958 4.86766
0.00692412 -4.96859e-05 6.267e-05 2.99001e-22 0.50772 4.66178
0.00723129 -4.83599e-05 5.70763e-05 1.02678e-23 0.513445 4.54807
0.00753529 -4.67836e-05 5.44522e-05 3.88895e-27 0.505028 4.49719
0.00783615 -4.54777e-05 5.25641e-05 1.06747e-23 0.494127 4.46967
0.0081339 -4.50102e-05 5.14366e-05 1.58539e-22 0.481528 4.47681
0.00842857 -4.5485e-05 5.11725e-05 -2.93874e-39 0.466795 4.5243
0.00872021 -4.67403e-05 5.16931e-05 -1.48355e-22 0.449893 4.60735
0.00900883 -4.87734e-05 5.2977e-05 -1.59927e-22 0.430415 4.72591
0.00929447 -5.18315e-05 5.5084e-05 -1.41079e-22 0.407108 4.88188
0.00957716 -5.48643e-05 5.97948e-05 8.2404e-24 0.379888 5.1015
0.00986789 -5.98537e-05 6.70605e-05 1.32269e-22 0.328501 4.9587
0.0101766 -6.49074e-05 6.65035e-05 -3.16023e-22 0.298789 4.62549
0.0104923 -6.28469e-05 5.66227e-05 1.75684e-22 0.310705 4.4524
0.010805 -6.02931e-05 5.11928e-05 1.88635e-22 0.316471 4.32644
0.0111145 -5.7628e-05 4.82563e-05 -3.93155e-22 0.314229 4.24119
0.0114211 -5.51885e-05 4.61671e-05 -2.0159e-22 0.309051 4.17694
0.0117246 -5.3262e-05 4.46114e-05 -8.81621e-39 0.302611 4.13168
0.0120252 -5.19047e-05 4.35179e-05 -4.24139e-22 0.294335 4.10655
0.0123229 -5.14538e-05 4.28958e-05 -1.91158e-22 0.284572 4.11103
0.0126176 -5.19194e-05 4.27677e-05 -1.99778e-22 0.2739 4.14583
0.0129095 -5.3171e-05 4.31626e-05 3.87794e-22 0.262236 4.20841
0.0131985 -5.51634e-05 4.41276e-05 -1.86424e-22 0.249268 4.29928
0.0134847 -5.8043e-05 4.56023e-05 -1.10874e-23 0.234121 4.4189
0.0137681 -6.14708e-05 4.82324e-05 2.08704e-23 0.216312 4.56608
0.0140499 -6.39533e-05 5.38439e-05 -1.0165e-23 0.193792 4.68627
0.0143423 -7.46971e-05 6.27489e-05 2.20405e-39 0.150451 4.17359
0.0146441 -7.14695e-05 5.0921e-05 9.54115e-23 0.159305 3.99495
0.0149433 -6.78234e-05 4.35847e-05 1.51738e-23 0.167667 3.83584
0.0152397 -6.34551e-05 3.94113e-05 1.30964e-22 0.170729 3.7017
0.0155335 -5.90857e-05 3.63919e-05 2.59472e-22 0.172152 3.58169
0.0158246 -5.51988e-05 3.39941e-05 1.80435e-23 0.172774 3.47644
0.0161131 -5.19514e-05 3.21138e-05 1.39843e-22 0.172475 3.38871
0.0163989 -4.93628e-05 3.0666e-05 1.91144e-23 0.171213 3.31967
0.016682 -4.74411e-05 2.954e-05 -1.65371e-22 0.169002 3.26909
0.0169625 -4.60239e-05 2.87557e-05 9.8337e-24 0.165876 3.23481
0.0172405 -4.51749e-05 2.80751e-05 -1.78044e-22 0.162075 3.21625
0.017516 -4.53319e-05 2.77292e-05 1.96387e-23 0.157608 3.22846
0.017789 -4.63516e-05 2.77182e-05 -9.63824e-24 0.15276 3.26724
0.0180595 -4.8065e-05 2.81583e-05 -7.34684e-39 0.147657 3.33052
0.0183277 -5.06758e-05 2.89251e-05 1.44078e-22 0.141974 3.41952
0.0185934 -5.38395e-05 3.03351e-05 1.37143e-22 0.13537 3.53033
0.0188567 -5.81428e-05 3.17652e-05 1.29347e-22 0.127926 3.68812
0.0191176 -6.99585e-05 2.85078e-05 -1.21487e-22 0.114762 3.93664
